country,mw,layer,seed,nodes,n_completed,n_truncated,energy_kwh,ci_weighted_mean,cfe_canonical_pct,co2_g_it,co2_g_facility,source,_wall_s,v1_n_jobs,d_cfe_vs_fcfs_pp,d_ci_vs_fcfs_g,d_cfe_vs_easy_fcfs_pp,d_ci_vs_easy_fcfs_g,d_cfe_vs_saf_pp,d_ci_vs_saf_g,d_cfe_vs_replay_pp,d_ci_vs_replay_g
SE,1,fsla_M1,7,667,,,866.8525,11.7783,98.5277,10098.2373,11894.5375,v1_fsla_dispatcher,0.0000,20000.0000,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709
SE,1,fsla_M2,0,667,,,765.1025,11.7224,98.5347,8903.7067,10551.9870,v1_fsla_dispatcher,0.0000,20000.0000,0.0534,0.4268,0.0534,0.4268,0.0534,0.4268,0.0534,0.4268
SE,1,fsla_M2,1,667,,,866.8525,11.7783,98.5277,10098.0955,11894.6973,v1_fsla_dispatcher,0.0000,20000.0000,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709
SE,1,fsla_M2,2,667,,,866.8525,11.7783,98.5277,10098.0548,11899.2920,v1_fsla_dispatcher,0.0000,20000.0000,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709
SE,1,fsla_M2,3,667,,,765.1275,11.7224,98.5347,8904.5269,10542.6124,v1_fsla_dispatcher,0.0000,20000.0000,0.0534,0.4268,0.0534,0.4268,0.0534,0.4268,0.0534,0.4268
SE,1,fsla_M2,4,667,,,866.8525,11.7783,98.5277,10097.8237,11908.0628,v1_fsla_dispatcher,0.0000,20000.0000,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709
SE,1,fsla_M2,5,667,,,866.8525,11.7783,98.5277,10098.2373,11894.5375,v1_fsla_dispatcher,0.0000,20000.0000,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709
SE,1,fsla_M2,6,667,,,866.8525,11.7783,98.5277,10098.1112,11894.7149,v1_fsla_dispatcher,0.0000,20000.0000,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709
SE,1,fsla_M2,7,667,,,866.8525,11.7783,98.5277,10098.2373,11894.5375,v1_fsla_dispatcher,0.0000,20000.0000,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709
SE,1,fsla_M3,0,667,,,765.1025,11.7224,98.5347,8903.7067,10551.9870,v1_fsla_dispatcher,0.0000,20000.0000,0.0534,0.4268,0.0534,0.4268,0.0534,0.4268,0.0534,0.4268
SE,1,fsla_M3,1,667,,,866.8525,11.7783,98.5277,10098.0955,11894.6973,v1_fsla_dispatcher,0.0000,20000.0000,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709
SE,1,fsla_M3,2,667,,,866.8525,11.7783,98.5277,10098.0548,11899.2920,v1_fsla_dispatcher,0.0000,20000.0000,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709
SE,1,fsla_M3,3,667,,,765.1275,11.7224,98.5347,8904.5269,10542.6124,v1_fsla_dispatcher,0.0000,20000.0000,0.0534,0.4268,0.0534,0.4268,0.0534,0.4268,0.0534,0.4268
SE,1,fsla_M3,4,667,,,866.8525,11.7783,98.5277,10097.8237,11908.0628,v1_fsla_dispatcher,0.0000,20000.0000,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709
SE,1,fsla_M3,5,667,,,866.8525,11.7783,98.5277,10098.2373,11894.5375,v1_fsla_dispatcher,0.0000,20000.0000,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709
SE,1,fsla_M3,6,667,,,866.8525,11.7783,98.5277,10098.1112,11894.7149,v1_fsla_dispatcher,0.0000,20000.0000,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709
SE,1,fsla_M3,7,667,,,866.8525,11.7783,98.5277,10098.2373,11894.5375,v1_fsla_dispatcher,0.0000,20000.0000,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709,0.0464,0.3709
SE,1,fsla_none,0,667,,,379.7367,11.4673,98.5666,4310.5284,5255.7784,v1_fsla_dispatcher,0.0000,20000.0000,0.0852,0.6820,0.0852,0.6820,0.0852,0.6820,0.0852,0.6820
SE,1,fsla_none,1,667,,,379.7367,11.4673,98.5666,4310.5284,5255.7784,v1_fsla_dispatcher,0.0000,20000.0000,0.0852,0.6820,0.0852,0.6820,0.0852,0.6820,0.0852,0.6820
SE,1,fsla_none,2,667,,,379.7367,11.4673,98.5666,4310.5284,5255.7784,v1_fsla_dispatcher,0.0000,20000.0000,0.0852,0.6820,0.0852,0.6820,0.0852,0.6820,0.0852,0.6820
SE,1,fsla_none,3,667,,,379.7367,11.4673,98.5666,4310.5284,5255.7784,v1_fsla_dispatcher,0.0000,20000.0000,0.0852,0.6820,0.0852,0.6820,0.0852,0.6820,0.0852,0.6820
SE,1,fsla_none,4,667,,,379.7367,11.4673,98.5666,4310.5284,5255.7784,v1_fsla_dispatcher,0.0000,20000.0000,0.0852,0.6820,0.0852,0.6820,0.0852,0.6820,0.0852,0.6820
SE,1,fsla_none,5,667,,,379.7367,11.4673,98.5666,4310.5284,5255.7784,v1_fsla_dispatcher,0.0000,20000.0000,0.0852,0.6820,0.0852,0.6820,0.0852,0.6820,0.0852,0.6820
SE,1,fsla_none,6,667,,,379.7367,11.4673,98.5666,4310.5284,5255.7784,v1_fsla_dispatcher,0.0000,20000.0000,0.0852,0.6820,0.0852,0.6820,0.0852,0.6820,0.0852,0.6820
SE,1,fsla_none,7,667,,,379.7367,11.4673,98.5666,4310.5284,5255.7784,v1_fsla_dispatcher,0.0000,20000.0000,0.0852,0.6820,0.0852,0.6820,0.0852,0.6820,0.0852,0.6820
SE,1,replay,0,667,20000.0000,0.0000,259.4721,12.1492,98.4813,3152.3818,3782.8582,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,1,replay,1,667,20000.0000,0.0000,259.4721,12.1492,98.4813,3152.3818,3782.8582,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,1,replay,2,667,20000.0000,0.0000,259.4721,12.1492,98.4813,3152.3818,3782.8582,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,1,replay,3,667,20000.0000,0.0000,259.4721,12.1492,98.4813,3152.3818,3782.8582,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,1,replay,4,667,20000.0000,0.0000,259.4721,12.1492,98.4813,3152.3818,3782.8582,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,1,replay,5,667,20000.0000,0.0000,259.4721,12.1492,98.4813,3152.3818,3782.8582,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,1,replay,6,667,20000.0000,0.0000,259.4721,12.1492,98.4813,3152.3818,3782.8582,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,1,replay,7,667,20000.0000,0.0000,259.4721,12.1492,98.4813,3152.3818,3782.8582,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,1,saf,0,667,20000.0000,0.0000,259.4721,12.1492,98.4813,3152.3818,3782.8582,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
SE,1,saf,1,667,20000.0000,0.0000,259.4721,12.1492,98.4813,3152.3818,3782.8582,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
SE,1,saf,2,667,20000.0000,0.0000,259.4721,12.1492,98.4813,3152.3818,3782.8582,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
SE,1,saf,3,667,20000.0000,0.0000,259.4721,12.1492,98.4813,3152.3818,3782.8582,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
SE,1,saf,4,667,20000.0000,0.0000,259.4721,12.1492,98.4813,3152.3818,3782.8582,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
SE,1,saf,5,667,20000.0000,0.0000,259.4721,12.1492,98.4813,3152.3818,3782.8582,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
SE,1,saf,6,667,20000.0000,0.0000,259.4721,12.1492,98.4813,3152.3818,3782.8582,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
SE,1,saf,7,667,20000.0000,0.0000,259.4721,12.1492,98.4813,3152.3818,3782.8582,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
SE,10,easy_fcfs,0,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,easy_fcfs,1,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,easy_fcfs,2,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,easy_fcfs,3,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,easy_fcfs,4,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,easy_fcfs,5,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,easy_fcfs,6,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,easy_fcfs,7,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,fcfs,0,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,fcfs,1,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,fcfs,2,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,fcfs,3,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,fcfs,4,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,fcfs,5,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,fcfs,6,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,fcfs,7,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,fsla_M0,0,6667,,,7101.4792,11.8695,98.5163,82985.0403,160287.8316,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M0,1,6667,,,7101.4792,11.8695,98.5163,82988.0979,160317.0871,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M0,2,6667,,,7101.4792,11.8695,98.5163,82988.8293,160365.0754,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M0,3,6667,,,7101.4792,11.8695,98.5163,82989.6811,160302.2172,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M0,4,6667,,,7101.4792,11.8695,98.5163,82985.6783,160350.0672,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M0,5,6667,,,7101.4792,11.8695,98.5163,82989.5156,160298.5430,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M0,6,6667,,,7101.4792,11.8695,98.5163,82988.1366,160318.2475,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M0,7,6667,,,7101.4792,11.8695,98.5163,82989.5156,160298.5430,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M1,0,6667,,,7101.4792,11.8695,98.5163,82985.0403,160287.8316,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M1,1,6667,,,7101.4792,11.8695,98.5163,82988.0979,160317.0871,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M1,2,6667,,,7101.4792,11.8695,98.5163,82988.8293,160365.0754,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M1,3,6667,,,7101.4792,11.8695,98.5163,82989.6811,160302.2172,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M1,4,6667,,,7101.4792,11.8695,98.5163,82985.6783,160350.0672,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M1,5,6667,,,7101.4792,11.8695,98.5163,82989.5156,160298.5430,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M1,6,6667,,,7101.4792,11.8695,98.5163,82988.1366,160318.2475,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M1,7,6667,,,7101.4792,11.8695,98.5163,82989.5156,160298.5430,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M2,0,6667,,,7101.4792,11.8695,98.5163,82985.0403,160287.8316,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M2,1,6667,,,7101.4792,11.8695,98.5163,82988.0979,160317.0871,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M2,2,6667,,,7101.4792,11.8695,98.5163,82988.8293,160365.0754,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M2,3,6667,,,7101.4792,11.8695,98.5163,82989.6811,160302.2172,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M2,4,6667,,,7101.4792,11.8695,98.5163,82985.6783,160350.0672,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M2,5,6667,,,7101.4792,11.8695,98.5163,82989.5156,160298.5430,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M2,6,6667,,,7101.4792,11.8695,98.5163,82988.1366,160318.2475,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M2,7,6667,,,7101.4792,11.8695,98.5163,82989.5156,160298.5430,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M3,0,6667,,,7101.4792,11.8695,98.5163,82985.0403,160287.8316,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M3,1,6667,,,7101.4792,11.8695,98.5163,82988.0979,160317.0871,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M3,2,6667,,,7101.4792,11.8695,98.5163,82988.8293,160365.0754,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M3,3,6667,,,7101.4792,11.8695,98.5163,82989.6811,160302.2172,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M3,4,6667,,,7101.4792,11.8695,98.5163,82985.6783,160350.0672,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M3,5,6667,,,7101.4792,11.8695,98.5163,82989.5156,160298.5430,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M3,6,6667,,,7101.4792,11.8695,98.5163,82988.1366,160318.2475,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_M3,7,6667,,,7101.4792,11.8695,98.5163,82989.5156,160298.5430,v1_fsla_dispatcher,0.0000,20000.0000,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817,0.0352,0.2817
SE,10,fsla_none,0,6667,,,3622.6933,11.4899,98.5638,41099.7197,70318.6073,v1_fsla_dispatcher,0.0000,20000.0000,0.0827,0.6612,0.0827,0.6612,0.0827,0.6612,0.0827,0.6612
SE,10,fsla_none,1,6667,,,3622.6933,11.4899,98.5638,41099.7197,70318.6073,v1_fsla_dispatcher,0.0000,20000.0000,0.0827,0.6612,0.0827,0.6612,0.0827,0.6612,0.0827,0.6612
SE,10,fsla_none,2,6667,,,3622.6933,11.4899,98.5638,41099.7197,70318.6073,v1_fsla_dispatcher,0.0000,20000.0000,0.0827,0.6612,0.0827,0.6612,0.0827,0.6612,0.0827,0.6612
SE,10,fsla_none,3,6667,,,3622.6933,11.4899,98.5638,41099.7197,70318.6073,v1_fsla_dispatcher,0.0000,20000.0000,0.0827,0.6612,0.0827,0.6612,0.0827,0.6612,0.0827,0.6612
SE,10,fsla_none,4,6667,,,3622.6933,11.4899,98.5638,41099.7197,70318.6073,v1_fsla_dispatcher,0.0000,20000.0000,0.0827,0.6612,0.0827,0.6612,0.0827,0.6612,0.0827,0.6612
SE,10,fsla_none,5,6667,,,3622.6933,11.4899,98.5638,41099.7197,70318.6073,v1_fsla_dispatcher,0.0000,20000.0000,0.0827,0.6612,0.0827,0.6612,0.0827,0.6612,0.0827,0.6612
SE,10,fsla_none,6,6667,,,3622.6933,11.4899,98.5638,41099.7197,70318.6073,v1_fsla_dispatcher,0.0000,20000.0000,0.0827,0.6612,0.0827,0.6612,0.0827,0.6612,0.0827,0.6612
SE,10,fsla_none,7,6667,,,3622.6933,11.4899,98.5638,41099.7197,70318.6073,v1_fsla_dispatcher,0.0000,20000.0000,0.0827,0.6612,0.0827,0.6612,0.0827,0.6612,0.0827,0.6612
SE,10,replay,0,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,replay,1,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,replay,2,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,replay,3,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,replay,4,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,replay,5,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,replay,6,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,replay,7,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,saf,0,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,saf,1,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,saf,2,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,saf,3,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,saf,4,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,saf,5,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,saf,6,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,10,saf,7,6667,20000.0000,0.0000,2392.4925,12.1512,98.4811,29071.5386,34885.8463,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50,easy_fcfs,0,33333,20000.0000,0.0000,11867.9133,12.1513,98.4811,144210.2969,173052.3563,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50,easy_fcfs,1,33333,20000.0000,0.0000,11867.9133,12.1513,98.4811,144210.2969,173052.3563,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50,easy_fcfs,2,33333,20000.0000,0.0000,11867.9133,12.1513,98.4811,144210.2969,173052.3563,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50,easy_fcfs,3,33333,20000.0000,0.0000,11867.9133,12.1513,98.4811,144210.2969,173052.3563,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50,easy_fcfs,4,33333,20000.0000,0.0000,11867.9133,12.1513,98.4811,144210.2969,173052.3563,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50,easy_fcfs,5,33333,20000.0000,0.0000,11867.9133,12.1513,98.4811,144210.2969,173052.3563,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50,easy_fcfs,6,33333,20000.0000,0.0000,11867.9133,12.1513,98.4811,144210.2969,173052.3563,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50,easy_fcfs,7,33333,20000.0000,0.0000,11867.9133,12.1513,98.4811,144210.2969,173052.3563,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50,fcfs,0,33333,20000.0000,0.0000,11867.9133,12.1513,98.4811,144210.2969,173052.3563,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50,fcfs,1,33333,20000.0000,0.0000,11867.9133,12.1513,98.4811,144210.2969,173052.3563,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50,fcfs,2,33333,20000.0000,0.0000,11867.9133,12.1513,98.4811,144210.2969,173052.3563,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50,fcfs,3,33333,20000.0000,0.0000,11867.9133,12.1513,98.4811,144210.2969,173052.3563,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SE,50,fcfs,4,33333,20000.0000,0.0000,11867.9133,12.1513,98.4811,144210.2969,173052.3563,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
